tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1336,orbitz,CO-1614-LAX-IAH,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1
1338,orbitz,CO-52-IAH-LAX,7:35aDec 1,,9:21aDec 2,
1341,orbitz,UA-3515-IAD-MSP,8:15aDec 1,8:12aDec 1,10:06aDec 1,9:56aDec 1
1342,orbitz,AA-3468-CVG-MIA,7:00aDec 1,7:04aDec 1,9:55aDec 1,9:45aDec 1
1346,orbitz,CO-1561-PHX-IAH,8:05aDec 1,8:00aDec 1,11:35aDec 1,11:32aDec 1
1350,orbitz,AA-466-IAH-MIA,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1
1352,orbitz,CO-89-IAH-EWR,6:00aDec 1,6:02aDec 1,10:20aDec 1,10:27aDec 1
1353,orbitz,CO-1088-CLE-IAH,8:40aDec 1,8:40aDec 1,10:54aDec 1,10:56aDec 1
1366,orbitz,AA-1434-DFW-MCO,7:15aDec 1,7:08aDec 1,10:35aDec 1,10:36aDec 1
1372,orbitz,AA-3842-MSP-ORD,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1
1373,orbitz,AA-643-MIA-ORD,7:10aDec 1,7:10aDec 1,9:35aDec 1,9:31aDec 1
1379,orbitz,UA-2515-DFW-CLT,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1
1388,orbitz,AA-1165-JFK-MIA,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1
1389,orbitz,AA-431-MIA-SFO,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1
1392,orbitz,UA-6273-YYC-SFO,7:35aDec 1,7:27aDec 1,9:43aDec 1,8:45aDec 1
1400,orbitz,UA-1500-IAH-GUA,8:55aDec 1,9:16aDec 1,12:05 p.m.,
1403,orbitz,AA-2268-PHX-ORD,7:15aDec 1,7:10aDec 1,11:35aDec 1,11:06aDec 1
1405,orbitz,AA-2957-DFW-CVG,7:55aDec 1,7:51aDec 1,11:05aDec 1,11:01aDec 1
1408,orbitz,AA-415-BOS-ORD,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1
1410,orbitz,AA-3979-CVG-ORD,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1
1414,orbitz,AA-2525-DFW-MIA,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1
1418,orbitz,AA-404-MIA-MCO,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1
1420,orbitz,AA-3809-PHX-LAX,6:00aDec 1,5:56aDec 1,6:40aDec 1,6:19aDec 1
1421,orbitz,AA-59-JFK-SFO,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1
1491,flytecomm,UA-397-JFK-SFO,,8:48 a.m.,,11:30 a.m.
1492,flytecomm,UA-3925-IAD-ORF,,9:00 a.m.,,9:29 a.m.
1493,flytecomm,AA-1733-ORD-PHX,,7:59 p.m.,,10:31 p.m.
1494,flytecomm,UA-2830-MCO-CLT,,3:50 p.m.,,5:14 p.m.
1496,flytecomm,AA-1544-SAN-ORD,,11:41 a.m.,,4:54 p.m.
1497,flytecomm,UA-5487-SFO-MRY,,10:53 a.m.,,11:11 a.m.
1498,flytecomm,AA-204-LAX-MCO,,11:29 p.m.,,12/2/11 6:35 a.m.
1499,flytecomm,UA-414-LAX-SFO,,6:10 a.m.,,7:04 a.m.
1501,flytecomm,UA-2726-FLL-PHL,,4:10 p.m.,,6:25 p.m.
1504,flytecomm,AA-616-DFW-DTW,,10:11 a.m.,,1:11 p.m.
1508,flytecomm,AA-1886-BOS-MIA,,10:54 a.m.,,1:36 p.m.
1511,flytecomm,UA-2314-ATL-PHL,,3:04 p.m.,,4:43 p.m.
1512,flytecomm,AA-446-DFW-PHL,,12:13 p.m.,,4:08 p.m.
1514,flytecomm,AA-466-IAH-MIA,,6:09 a.m.,,8:50 a.m.
1515,flytecomm,UA-3050-PHX-CLT,,11:45 a.m.,,5:00 p.m.
1518,flytecomm,AA-1664-MIA-ATL,,10:19 a.m.,,11:50 a.m.
1519,flytecomm,AA-1279-DFW-PHX,,2:03 p.m.,,3:13 p.m.
1520,flytecomm,UA-854-SFO-IAH,,8:07 a.m.,,1:23 p.m.
1521,flytecomm,UA-382-IAD-LAX,,12:56 p.m.,,3:09 p.m.
1522,flytecomm,AA-4344-ORD-DTW,,12:14 p.m.,,1:55 p.m.
1523,flytecomm,UA-257-JFK-SFO,,2:43 p.m.,,5:22 p.m.
1524,flytecomm,UA-2945-PHL-CLT,,12:07 p.m.,,1:11 p.m.
1527,flytecomm,AA-2050-ORD-MIA,,11:06 a.m.,,2:39 p.m.
1528,flytecomm,UA-248-PHX-ORD,,1:43 p.m.,,5:24 p.m.
1530,flytecomm,AA-1434-DFW-MCO,,7:22 a.m.,,10:34 a.m.
1532,flytecomm,AA-4307-ORD-DTW,,6:56 p.m.,,8:38 p.m.
1533,flytecomm,AA-3-JFK-LAX,,12:12 p.m.,,3:04 p.m.
1535,flytecomm,UA-843-LAX-ORD,,2:04 p.m.,,7:20 p.m.
1537,flytecomm,AA-3842-MSP-ORD,,6:57 a.m.,,7:49 a.m.
1538,flytecomm,AA-643-MIA-ORD,,7:31 a.m.,,9:26 a.m.
1539,flytecomm,AA-1007-MIA-PHX,,5:09 p.m.,,7:43 p.m.
1541,flytecomm,UA-2906-PHL-MCO,,4:44 p.m.,,6:28 p.m.
1542,flytecomm,UA-938-DEN-ORD,,4:37 p.m.,,7:23 p.m.
1545,flytecomm,UA-2515-DFW-CLT,,7:30 a.m.,,10:43 a.m.
1546,flytecomm,AA-400-DFW-JFK,,11:02 a.m.,,2:58 p.m.
1547,flytecomm,UA-664-ORD-PHL,,1:48 p.m.,,4:20 p.m.
1550,flytecomm,AA-1522-SFO-ORD,,12:11 a.m.,,5:52 a.m.
1551,flytecomm,UA-233-LAX-JFK,,4:28 p.m.,,12/2/11 12:01 a.m.
1552,flytecomm,AA-3823-LAX-DEN,,9:06 p.m.,,11:49 p.m.
1553,flytecomm,AA-2312-DFW-DTW,,8:29 p.m.,,11:35 p.m.
1554,flytecomm,AA-1165-JFK-MIA,,7:23 a.m.,,9:45 a.m.
1555,flytecomm,AA-431-MIA-SFO,,8:52 a.m.,,11:33 a.m.
1557,flytecomm,AA-649-ORD-SNA,,1:41 p.m.,,3:29 p.m.
1559,flytecomm,UA-6273-YYC-SFO,,7:41 a.m.,,8:33 a.m.
1561,flytecomm,CO-4888-IAH-DAL,,5:38 p.m.,,6:19 p.m.
1562,flytecomm,UA-858-PVG-SFO,,1:50 p.m. (+8:00),,7:50 a.m.
1563,flytecomm,UA-2704-DTW-PHX,,11:47 a.m.,,1:52 p.m.
1564,flytecomm,AA-3063-SLC-LAX,,8:40 p.m.,,9:12 p.m.
1565,flytecomm,UA-2708-EWR-CLT,,3:04 p.m.,,4:22 p.m.
1569,flytecomm,AA-1917-JFK-MCO,,3:28 p.m.,,5:39 p.m.
1571,flytecomm,AA-4277-CVG-JFK,,12:11 p.m.,,1:42 p.m.
1574,flytecomm,AA-789-ORD-DEN,,1:20 p.m.,,2:49 p.m.
1575,flytecomm,AA-415-BOS-ORD,,8:55 a.m.,,10:12 a.m.
1576,flytecomm,AA-85-JFK-SFO,,3:38 p.m.,,6:30 p.m.
1582,flytecomm,AA-4198-ORD-CLE,,10:55 a.m.,,12:37 p.m.
1583,flytecomm,AA-404-MIA-MCO,,6:58 a.m.,,7:37 a.m.
1585,flytecomm,AA-3809-PHX-LAX,,6:11 a.m.,,6:15 a.m.
1586,flytecomm,AA-59-JFK-SFO,,7:40 a.m.,,10:52 a.m.
1587,flytecomm,AA-222-LAX-BOS,,7:32 a.m.,,3:12 p.m.
1590,mytripandmore,UA-3925-IAD-ORF,8:41aDec 1,,9:54aDec 1,
1593,mytripandmore,UA-5487-SFO-MRY,10:39aDec 1,,11:19aDec 1,
1595,mytripandmore,CO-1614-LAX-IAH,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1
1598,mytripandmore,AA-3468-CVG-MIA,7:00aDec 1,7:04aDec 1,9:55aDec 1,9:45aDec 1
1601,mytripandmore,AA-466-IAH-MIA,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1
1604,mytripandmore,AA-3979-CVG-ORD,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1
1611,mytripandmore,AA-3842-MSP-ORD,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1
1612,mytripandmore,AA-643-MIA-ORD,7:10aDec 1,7:10aDec 1,9:35aDec 1,9:31aDec 1
1614,mytripandmore,AA-2525-DFW-MIA,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1
1616,mytripandmore,UA-2515-DFW-CLT,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1
1621,mytripandmore,AA-1165-JFK-MIA,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1
1622,mytripandmore,AA-431-MIA-SFO,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1
1632,mytripandmore,AA-59-JFK-SFO,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1
1633,mytripandmore,AA-415-BOS-ORD,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1
1637,mytripandmore,AA-404-MIA-MCO,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1
1643,ord,AA-1221-MCO-ORD,11/30 8:00 p.m.,,11/30 9:45 p.m.,
1644,ord,UA-938-DEN-ORD,11/30 4:16 p.m.,,11/30 7:35 p.m.,
1646,ord,AA-4307-ORD-DTW,11/30 6:45 p.m.,,11/30 9:10 p.m.,
1650,ord,AA-3786-IAH-ORD,11/30 4:00 p.m.,,11/30 6:40 p.m.,
1652,ord,AA-1544-SAN-ORD,11/30 11:25 a.m.,,11/30 5:25 p.m.,
1654,ord,AA-1733-ORD-PHX,11/30 7:45 p.m.,,11/30 10:30 p.m.,
1658,ord,UA-248-PHX-ORD,11/30 12:57 p.m.,,11/30 5:15 p.m.,
1661,ord,UA-843-LAX-ORD,11/30 1:55 p.m.,,11/30 7:53 p.m.,
1685,wunderground,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,1:35 p.m.,1:08 p.m.
1688,wunderground,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
1965,allegiantair,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
1974,allegiantair,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.
1985,allegiantair,AA-4344-ORD-DTW,,12:14 p.m.,,2:01 p.m.
1989,allegiantair,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
2001,allegiantair,AA-1007-MIA-PHX,,5:09 p.m.,,7:53 p.m.
2006,allegiantair,UA-2515-DFW-CLT,,7:31 a.m.,,10:45 a.m.
2024,allegiantair,UA-2704-DTW-PHX,,11:47 a.m.,,2:02 p.m.
2025,allegiantair,AA-3063-SLC-LAX,,8:40 p.m.,,9:11 p.m.
2026,allegiantair,UA-2708-EWR-CLT,,3:04 p.m.,,4:24 p.m.
2028,allegiantair,UA-1500-IAH-GUA,,9:43 a.m.,,12:12 p.m.
2170,gofox,CO-52-IAH-LAX,,7:56 a.m.,,9:09 a.m.
2179,gofox,UA-2314-ATL-PHL,,3:04 p.m.,,5:00 p.m.
2190,gofox,AA-4344-ORD-DTW,,12:14 p.m.,,2:01 p.m.
2194,gofox,CO-47-IAH-LAX,,8:36 p.m.,,9:38 p.m.
2206,gofox,AA-1007-MIA-PHX,,5:09 p.m.,,7:53 p.m.
2211,gofox,UA-2515-DFW-CLT,,7:31 a.m.,,10:45 a.m.
2229,gofox,UA-2704-DTW-PHX,,11:47 a.m.,,2:02 p.m.
2230,gofox,AA-3063-SLC-LAX,,8:40 p.m.,,9:11 p.m.
2231,gofox,UA-2708-EWR-CLT,,3:04 p.m.,,4:24 p.m.
2233,gofox,UA-1500-IAH-GUA,,9:43 a.m.,,12:12 p.m.
2279,flightaware,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,1:35 p.m.,1:08 p.m.
2282,flightaware,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
